date,location_id,waste_type,source,waste_volume
2024-11-15,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,24674.19
2024-11-16,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,8416.1
2024-11-17,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,5158.83
2024-11-18,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,2512.68
2024-11-19,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,41105.94
2024-11-20,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,32589.23
2024-11-21,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,19203.37
2024-11-22,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,48569.06
2024-11-23,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,23990.63
2024-11-24,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,31991.72
2024-11-25,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,3007.77
2024-11-26,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,26866.42
2024-11-27,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,41913.3
2024-11-28,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,35789.49
2024-11-29,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,40825.3
2024-11-30,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,33829.34
2024-12-01,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,33169.17
2024-12-02,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,40010.99
2024-12-03,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,11188.67
2024-12-04,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,49188.61
2024-12-05,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,8075.18
2024-12-06,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,10961.77
2024-12-07,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,37256.43
2024-12-08,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,49446.48
2024-12-09,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,740.99
2024-12-10,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,2436.5
2024-12-11,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,11181.65
2024-12-12,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,49529.61
2024-12-13,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,31383.34
2024-12-14,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,26441.53
2024-12-15,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,9960.73
2024-12-16,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,25268.13
2024-12-17,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,3732.53
2024-12-18,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,13444.76
2024-12-19,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,42384.09
2024-12-20,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,23745.49
2024-12-21,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,7620.64
2024-12-22,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,46203.29
2024-12-23,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,49520.12
2024-12-24,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,5505.18
2024-12-25,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,28052.23
2024-12-26,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,36013.66
2024-12-27,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,32563.44
2024-12-28,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,8970.53
2024-12-29,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,8375.59
2024-12-30,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,42828.76
2024-12-31,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,11621.64
2025-01-01,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,47299.18
2025-01-02,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,32067.33
2025-01-03,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,20253.99
2025-01-04,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,16436.49
2025-01-05,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,7871.05
2025-01-06,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,17352.04
2025-01-07,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,48936.24
2025-01-08,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,45513.32
2025-01-09,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,13588.97
2025-01-10,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,42905.2
2025-01-11,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,13942.38
2025-01-12,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,6632.86
2025-01-13,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,39084.33
2025-01-14,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,24682.87
2025-01-15,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,37496.51
2025-01-16,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,15309.05
2025-01-17,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,9225.11
2025-01-18,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,17933.14
2025-01-19,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,47744.44
2025-01-20,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,24942.52
2025-01-21,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,21830.31
2025-01-22,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,38667.49
2025-01-23,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,1452.89
2025-01-24,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,11765.21
2025-01-25,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,20556.93
2025-01-26,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,6607.86
2025-01-27,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,17362.26
2025-01-28,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,32521.12
2025-01-29,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,48689.95
2025-01-30,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,29313.73
2025-01-31,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,22523.27
2025-02-01,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,41431.57
2025-02-02,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,13613.53
2025-02-03,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,44602.78
2025-02-04,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,33865.11
2025-02-05,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,34057.08
2025-02-06,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,4585.3
2025-02-07,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,3191.57
2025-02-08,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,37475.82
2025-02-09,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,15547.35
2025-02-10,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,33358.71
2025-02-11,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,1508.85
2025-02-12,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,38783.98
2025-02-13,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,14578.42
2025-02-14,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,38111.67
2025-02-15,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,24701.03
2025-02-16,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,7153.42
2025-02-17,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,24143.37
2025-02-18,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,19324.44
2025-02-19,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,515.3
2025-02-20,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,42244.94
2025-02-21,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,44945.69
2025-02-22,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,31149.31
2025-02-23,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,19812.18
2025-02-24,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,44530.83
2025-02-25,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,43497.58
2025-02-26,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,37466.65
2025-02-27,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,42719.21
2025-02-28,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,25477.84
2025-03-01,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,33716.46
2025-03-02,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,33231.3
2025-03-03,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,12742.04
2025-03-04,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,49778.91
2025-03-05,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,20105.44
2025-03-06,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,38466.65
2025-03-07,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,29561.89
2025-03-08,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,2157.21
2025-03-09,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,26368.68
2025-03-10,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,33562.71
2025-03-11,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,9609.17
2025-03-12,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,21546.05
2025-03-13,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,49285.44
2025-03-14,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,25902.43
2025-03-15,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,10602.68
2025-03-16,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,5502.68
2025-03-17,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,9028.01
2025-03-18,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,11862.67
2025-03-19,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,11877.33
2025-03-20,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,22177.05
2025-03-21,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,17060.48
2025-03-22,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,22079.89
2025-03-23,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,29030.31
2025-03-24,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,10124.27
2025-03-25,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,41869.35
2025-03-26,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,30612.78
2025-03-27,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,16676.99
2025-03-28,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,4646.46
2025-03-29,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,7710.62
2025-03-30,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,39571.91
2025-03-31,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,43629.68
2025-04-01,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,34179.49
2025-04-02,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,32642.85
2025-04-03,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,13763.5
2025-04-04,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,37589.73
2025-04-05,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,47544.6
2025-04-06,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,4220.33
2025-04-07,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,20192.24
2025-04-08,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,48064.86
2025-04-09,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,28113.02
2025-04-10,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,32749.78
2025-04-11,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,18838.27
2025-04-12,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,46372.26
2025-04-13,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,40724.83
2025-04-14,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,28669.98
2025-04-15,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,27081.29
2025-04-16,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,13508.24
2025-04-17,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,3043.2
2025-04-18,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,8389.64
2025-04-19,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,40294.06
2025-04-20,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,22942.54
2025-04-21,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,40851.8
2025-04-22,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,34166.4
2025-04-23,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,31130.68
2025-04-24,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,14249.66
2025-04-25,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,5962.53
2025-04-26,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,44001.94
2025-04-27,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,28279.75
2025-04-28,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,5147.13
2025-04-29,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,6994.9
2025-04-30,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,7696.78
2025-05-01,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,32010.17
2025-05-02,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,4159.18
2025-05-03,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,1264.68
2025-05-04,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,13538.84
2025-05-05,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,7143.71
2025-05-06,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,24038.76
2025-05-07,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,6040.4
2025-05-08,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,41959.48
2025-05-09,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,3044.54
2025-05-10,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,2124.68
2025-05-11,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,4162.13
2025-05-12,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,1116.5
2025-05-13,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,15659.36
